acc_e,acc_b
0.5132853190104166,0.9907582600911458
0.5145823160807292,0.9899648030598958
0.5096944173177083,0.9910532633463542
0.5119527180989584,0.9906056722005208
0.5084737141927083,0.9909006754557292
0.5086161295572916,0.9911600748697917
0.5094401041666667,0.99102783203125
0.5077260335286458,0.990936279296875
0.5070749918619792,0.9908803304036459
0.5059916178385416,0.9912312825520834
0.5069376627604167,0.9908447265625
0.5064748128255208,0.9914093017578125
0.5081278483072917,0.9911244710286458
0.5066121419270833,0.9907175699869792
0.5058848063151041,0.9916585286458334
0.5043080647786458,0.991668701171875
0.507476806640625,0.9911041259765625
0.5050404866536458,0.991302490234375
0.505462646484375,0.9913584391276042
0.5046437581380209,0.9915720621744792
0.5061238606770833,0.9917246500651042
0.5061289469401041,0.9909617106119792
0.5050201416015625,0.9913991292317708
0.5056864420572917,0.9919331868489584
0.5056864420572917,0.9916737874348959
0.505157470703125,0.9915110270182292
0.5056050618489583,0.9915364583333333
0.5044047037760417,0.9919840494791667
0.5051676432291667,0.9915059407552084
0.5049387613932291,0.991973876953125
0.5036977132161458,0.991729736328125
0.5052388509114583,0.9921061197916667
0.50439453125,0.9916636149088542
0.503387451171875,0.9921417236328125
0.5054982503255208,0.9921875
0.504302978515625,0.9920705159505208
0.50634765625,0.9920654296875
0.5071309407552084,0.9920756022135417
0.5049387613932292,0.9916737874348959
0.5058237711588542,0.9913787841796875
0.5074259440104167,0.9918568929036458
0.506683349609375,0.9922993977864583
0.5081583658854166,0.991790771484375
0.5063222249348959,0.9913787841796875
0.5067698160807292,0.9921417236328125
0.5106455485026041,0.9905649820963542
0.5131581624348958,0.9913126627604166
0.5123240152994791,0.9914449055989583
0.5136057535807292,0.9907887776692708
0.5121358235677084,0.99127197265625
0.5108846028645833,0.9918975830078125
0.513092041015625,0.9916127522786458
0.5104166666666667,0.9915822347005208
0.5102640787760417,0.9919687906901042
0.5088755289713542,0.9916178385416667
0.5118204752604167,0.9917399088541667
0.5139617919921875,0.9910532633463541
0.5113576253255208,0.9915110270182291
